标识	名字	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight	type	value1	value2	value3	weight
1009	81级白到蓝	3	10901	0	1	62500	3	10902	0	1	62500	3	10903	0	1	62500	3	10904	0	1	62500	3	10905	0	1	62500	3	10906	0	1	62500	3	10907	0	1	62500	3	10908	0	1	62500	3	10901	0	2	12500	3	10902	0	2	12500	3	10903	0	2	12500	3	10904	0	2	12500	3	10905	0	2	12500	3	10906	0	2	12500	3	10907	0	2	12500	3	10908	0	2	12500	3	10901	0	3	2500	3	10902	0	3	2500	3	10903	0	3	2500	3	10904	0	3	2500	3	10905	0	3	2500	3	10906	0	3	2500	3	10907	0	3	2500	3	10908	0	3	2500																																																																																					
1010	91级白到蓝	3	11001	0	1	62500	3	11002	0	1	62500	3	11003	0	1	62500	3	11004	0	1	62500	3	11005	0	1	62500	3	11006	0	1	62500	3	11007	0	1	62500	3	11008	0	1	62500	3	11001	0	2	12500	3	11002	0	2	12500	3	11003	0	2	12500	3	11004	0	2	12500	3	11005	0	2	12500	3	11006	0	2	12500	3	11007	0	2	12500	3	11008	0	2	12500	3	11001	0	3	2500	3	11002	0	3	2500	3	11003	0	3	2500	3	11004	0	3	2500	3	11005	0	3	2500	3	11006	0	3	2500	3	11007	0	3	2500	3	11008	0	3	2500																																																																																					
1011	101级白到蓝	3	11101	0	1	62500	3	11102	0	1	62500	3	11103	0	1	62500	3	11104	0	1	62500	3	11105	0	1	62500	3	11106	0	1	62500	3	11107	0	1	62500	3	11108	0	1	62500	3	11101	0	2	12500	3	11102	0	2	12500	3	11103	0	2	12500	3	11104	0	2	12500	3	11105	0	2	12500	3	11106	0	2	12500	3	11107	0	2	12500	3	11108	0	2	12500	3	11101	0	3	2500	3	11102	0	3	2500	3	11103	0	3	2500	3	11104	0	3	2500	3	11105	0	3	2500	3	11106	0	3	2500	3	11107	0	3	2500	3	11108	0	3	2500																																																																																					
1012	111级白到蓝	3	11201	0	1	62500	3	11202	0	1	62500	3	11203	0	1	62500	3	11204	0	1	62500	3	11205	0	1	62500	3	11206	0	1	62500	3	11207	0	1	62500	3	11208	0	1	62500	3	11201	0	2	12500	3	11202	0	2	12500	3	11203	0	2	12500	3	11204	0	2	12500	3	11205	0	2	12500	3	11206	0	2	12500	3	11207	0	2	12500	3	11208	0	2	12500	3	11201	0	3	2500	3	11202	0	3	2500	3	11203	0	3	2500	3	11204	0	3	2500	3	11205	0	3	2500	3	11206	0	3	2500	3	11207	0	3	2500	3	11208	0	3	2500																																																																																					
1013	121级白到蓝	3	11301	0	1	62500	3	11302	0	1	62500	3	11303	0	1	62500	3	11304	0	1	62500	3	11305	0	1	62500	3	11306	0	1	62500	3	11307	0	1	62500	3	11308	0	1	62500	3	11301	0	2	12500	3	11302	0	2	12500	3	11303	0	2	12500	3	11304	0	2	12500	3	11305	0	2	12500	3	11306	0	2	12500	3	11307	0	2	12500	3	11308	0	2	12500	3	11301	0	3	2500	3	11302	0	3	2500	3	11303	0	3	2500	3	11304	0	3	2500	3	11305	0	3	2500	3	11306	0	3	2500	3	11307	0	3	2500	3	11308	0	3	2500																																																																																					
1014	131级白到蓝	3	11401	0	1	62500	3	11402	0	1	62500	3	11403	0	1	62500	3	11404	0	1	62500	3	11405	0	1	62500	3	11406	0	1	62500	3	11407	0	1	62500	3	11408	0	1	62500	3	11401	0	2	12500	3	11402	0	2	12500	3	11403	0	2	12500	3	11404	0	2	12500	3	11405	0	2	12500	3	11406	0	2	12500	3	11407	0	2	12500	3	11408	0	2	12500	3	11401	0	3	2500	3	11402	0	3	2500	3	11403	0	3	2500	3	11404	0	3	2500	3	11405	0	3	2500	3	11406	0	3	2500	3	11407	0	3	2500	3	11408	0	3	2500																																																																																					
1015	141级白到蓝	3	11501	0	1	62500	3	11502	0	1	62500	3	11503	0	1	62500	3	11504	0	1	62500	3	11505	0	1	62500	3	11506	0	1	62500	3	11507	0	1	62500	3	11508	0	1	62500	3	11501	0	2	12500	3	11502	0	2	12500	3	11503	0	2	12500	3	11504	0	2	12500	3	11505	0	2	12500	3	11506	0	2	12500	3	11507	0	2	12500	3	11508	0	2	12500	3	11501	0	3	2500	3	11502	0	3	2500	3	11503	0	3	2500	3	11504	0	3	2500	3	11505	0	3	2500	3	11506	0	3	2500	3	11507	0	3	2500	3	11508	0	3	2500																																																																																					
2001	1级绿到紫	3	10101	0	2	12500	3	10102	0	2	12500	3	10103	0	2	12500	3	10104	0	2	12500	3	10105	0	2	12500	3	10106	0	2	12500	3	10107	0	2	12500	3	10108	0	2	12500	3	10101	0	3	2500	3	10102	0	3	2500	3	10103	0	3	2500	3	10104	0	3	2500	3	10105	0	3	2500	3	10106	0	3	2500	3	10107	0	3	2500	3	10108	0	3	2500	3	10101	0	4	500	3	10102	0	4	500	3	10103	0	4	500	3	10104	0	4	500	3	10105	0	4	500	3	10106	0	4	500	3	10107	0	4	500	3	10108	0	4	500																																																																																					
2002	11级绿到紫	3	10201	0	2	12500	3	10202	0	2	12500	3	10203	0	2	12500	3	10204	0	2	12500	3	10205	0	2	12500	3	10206	0	2	12500	3	10207	0	2	12500	3	10208	0	2	12500	3	10201	0	3	2500	3	10202	0	3	2500	3	10203	0	3	2500	3	10204	0	3	2500	3	10205	0	3	2500	3	10206	0	3	2500	3	10207	0	3	2500	3	10208	0	3	2500	3	10201	0	4	500	3	10202	0	4	500	3	10203	0	4	500	3	10204	0	4	500	3	10205	0	4	500	3	10206	0	4	500	3	10207	0	4	500	3	10208	0	4	500																																																																																					
2003	21级绿到紫	3	10301	0	2	12500	3	10302	0	2	12500	3	10303	0	2	12500	3	10304	0	2	12500	3	10305	0	2	12500	3	10306	0	2	12500	3	10307	0	2	12500	3	10308	0	2	12500	3	10301	0	3	2500	3	10302	0	3	2500	3	10303	0	3	2500	3	10304	0	3	2500	3	10305	0	3	2500	3	10306	0	3	2500	3	10307	0	3	2500	3	10308	0	3	2500	3	10301	0	4	500	3	10302	0	4	500	3	10303	0	4	500	3	10304	0	4	500	3	10305	0	4	500	3	10306	0	4	500	3	10307	0	4	500	3	10308	0	4	500																																																																																					
2004	31级绿到紫	3	10401	0	2	12500	3	10402	0	2	12500	3	10403	0	2	12500	3	10404	0	2	12500	3	10405	0	2	12500	3	10406	0	2	12500	3	10407	0	2	12500	3	10408	0	2	12500	3	10401	0	3	2500	3	10402	0	3	2500	3	10403	0	3	2500	3	10404	0	3	2500	3	10405	0	3	2500	3	10406	0	3	2500	3	10407	0	3	2500	3	10408	0	3	2500	3	10401	0	4	500	3	10402	0	4	500	3	10403	0	4	500	3	10404	0	4	500	3	10405	0	4	500	3	10406	0	4	500	3	10407	0	4	500	3	10408	0	4	500																																																																																					
2005	41级绿到紫	3	10501	0	2	12500	3	10502	0	2	12500	3	10503	0	2	12500	3	10504	0	2	12500	3	10505	0	2	12500	3	10506	0	2	12500	3	10507	0	2	12500	3	10508	0	2	12500	3	10501	0	3	2500	3	10502	0	3	2500	3	10503	0	3	2500	3	10504	0	3	2500	3	10505	0	3	2500	3	10506	0	3	2500	3	10507	0	3	2500	3	10508	0	3	2500	3	10501	0	4	500	3	10502	0	4	500	3	10503	0	4	500	3	10504	0	4	500	3	10505	0	4	500	3	10506	0	4	500	3	10507	0	4	500	3	10508	0	4	500																																																																																					
2006	51级绿到紫	3	10601	0	2	12500	3	10602	0	2	12500	3	10603	0	2	12500	3	10604	0	2	12500	3	10605	0	2	12500	3	10606	0	2	12500	3	10607	0	2	12500	3	10608	0	2	12500	3	10601	0	3	2500	3	10602	0	3	2500	3	10603	0	3	2500	3	10604	0	3	2500	3	10605	0	3	2500	3	10606	0	3	2500	3	10607	0	3	2500	3	10608	0	3	2500	3	10601	0	4	500	3	10602	0	4	500	3	10603	0	4	500	3	10604	0	4	500	3	10605	0	4	500	3	10606	0	4	500	3	10607	0	4	500	3	10608	0	4	500																																																																																					
2007	61级绿到紫	3	10701	0	2	12500	3	10702	0	2	12500	3	10703	0	2	12500	3	10704	0	2	12500	3	10705	0	2	12500	3	10706	0	2	12500	3	10707	0	2	12500	3	10708	0	2	12500	3	10701	0	3	2500	3	10702	0	3	2500	3	10703	0	3	2500	3	10704	0	3	2500	3	10705	0	3	2500	3	10706	0	3	2500	3	10707	0	3	2500	3	10708	0	3	2500	3	10701	0	4	500	3	10702	0	4	500	3	10703	0	4	500	3	10704	0	4	500	3	10705	0	4	500	3	10706	0	4	500	3	10707	0	4	500	3	10708	0	4	500																																																																																					
2008	71级绿到紫	3	10801	0	2	12500	3	10802	0	2	12500	3	10803	0	2	12500	3	10804	0	2	12500	3	10805	0	2	12500	3	10806	0	2	12500	3	10807	0	2	12500	3	10808	0	2	12500	3	10801	0	3	2500	3	10802	0	3	2500	3	10803	0	3	2500	3	10804	0	3	2500	3	10805	0	3	2500	3	10806	0	3	2500	3	10807	0	3	2500	3	10808	0	3	2500	3	10801	0	4	500	3	10802	0	4	500	3	10803	0	4	500	3	10804	0	4	500	3	10805	0	4	500	3	10806	0	4	500	3	10807	0	4	500	3	10808	0	4	500																																																																																					
2009	81级绿到紫	3	10901	0	2	12500	3	10902	0	2	12500	3	10903	0	2	12500	3	10904	0	2	12500	3	10905	0	2	12500	3	10906	0	2	12500	3	10907	0	2	12500	3	10908	0	2	12500	3	10901	0	3	2500	3	10902	0	3	2500	3	10903	0	3	2500	3	10904	0	3	2500	3	10905	0	3	2500	3	10906	0	3	2500	3	10907	0	3	2500	3	10908	0	3	2500	3	10901	0	4	500	3	10902	0	4	500	3	10903	0	4	500	3	10904	0	4	500	3	10905	0	4	500	3	10906	0	4	500	3	10907	0	4	500	3	10908	0	4	500																																																																																					
2010	91级绿到紫	3	11001	0	2	12500	3	11002	0	2	12500	3	11003	0	2	12500	3	11004	0	2	12500	3	11005	0	2	12500	3	11006	0	2	12500	3	11007	0	2	12500	3	11008	0	2	12500	3	11001	0	3	2500	3	11002	0	3	2500	3	11003	0	3	2500	3	11004	0	3	2500	3	11005	0	3	2500	3	11006	0	3	2500	3	11007	0	3	2500	3	11008	0	3	2500	3	11001	0	4	500	3	11002	0	4	500	3	11003	0	4	500	3	11004	0	4	500	3	11005	0	4	500	3	11006	0	4	500	3	11007	0	4	500	3	11008	0	4	500																																																																																					
2011	101级绿到紫	3	11101	0	2	12500	3	11102	0	2	12500	3	11103	0	2	12500	3	11104	0	2	12500	3	11105	0	2	12500	3	11106	0	2	12500	3	11107	0	2	12500	3	11108	0	2	12500	3	11101	0	3	2500	3	11102	0	3	2500	3	11103	0	3	2500	3	11104	0	3	2500	3	11105	0	3	2500	3	11106	0	3	2500	3	11107	0	3	2500	3	11108	0	3	2500	3	11101	0	4	500	3	11102	0	4	500	3	11103	0	4	500	3	11104	0	4	500	3	11105	0	4	500	3	11106	0	4	500	3	11107	0	4	500	3	11108	0	4	500																																																																																					
2012	111级绿到紫	3	11201	0	2	12500	3	11202	0	2	12500	3	11203	0	2	12500	3	11204	0	2	12500	3	11205	0	2	12500	3	11206	0	2	12500	3	11207	0	2	12500	3	11208	0	2	12500	3	11201	0	3	2500	3	11202	0	3	2500	3	11203	0	3	2500	3	11204	0	3	2500	3	11205	0	3	2500	3	11206	0	3	2500	3	11207	0	3	2500	3	11208	0	3	2500	3	11201	0	4	500	3	11202	0	4	500	3	11203	0	4	500	3	11204	0	4	500	3	11205	0	4	500	3	11206	0	4	500	3	11207	0	4	500	3	11208	0	4	500																																																																																					
2013	121级绿到紫	3	11301	0	2	12500	3	11302	0	2	12500	3	11303	0	2	12500	3	11304	0	2	12500	3	11305	0	2	12500	3	11306	0	2	12500	3	11307	0	2	12500	3	11308	0	2	12500	3	11301	0	3	2500	3	11302	0	3	2500	3	11303	0	3	2500	3	11304	0	3	2500	3	11305	0	3	2500	3	11306	0	3	2500	3	11307	0	3	2500	3	11308	0	3	2500	3	11301	0	4	500	3	11302	0	4	500	3	11303	0	4	500	3	11304	0	4	500	3	11305	0	4	500	3	11306	0	4	500	3	11307	0	4	500	3	11308	0	4	500																																																																																					
2014	131级绿到紫	3	11401	0	2	12500	3	11402	0	2	12500	3	11403	0	2	12500	3	11404	0	2	12500	3	11405	0	2	12500	3	11406	0	2	12500	3	11407	0	2	12500	3	11408	0	2	12500	3	11401	0	3	2500	3	11402	0	3	2500	3	11403	0	3	2500	3	11404	0	3	2500	3	11405	0	3	2500	3	11406	0	3	2500	3	11407	0	3	2500	3	11408	0	3	2500	3	11401	0	4	500	3	11402	0	4	500	3	11403	0	4	500	3	11404	0	4	500	3	11405	0	4	500	3	11406	0	4	500	3	11407	0	4	500	3	11408	0	4	500																																																																																					
2015	141级绿到紫	3	11501	0	2	12500	3	11502	0	2	12500	3	11503	0	2	12500	3	11504	0	2	12500	3	11505	0	2	12500	3	11506	0	2	12500	3	11507	0	2	12500	3	11508	0	2	12500	3	11501	0	3	2500	3	11502	0	3	2500	3	11503	0	3	2500	3	11504	0	3	2500	3	11505	0	3	2500	3	11506	0	3	2500	3	11507	0	3	2500	3	11508	0	3	2500	3	11501	0	4	500	3	11502	0	4	500	3	11503	0	4	500	3	11504	0	4	500	3	11505	0	4	500	3	11506	0	4	500	3	11507	0	4	500	3	11508	0	4	500																																																																																					
3001	1级蓝到橙	3	10101	0	3	2500	3	10102	0	3	2500	3	10103	0	3	2500	3	10104	0	3	2500	3	10105	0	3	2500	3	10106	0	3	2500	3	10107	0	3	2500	3	10108	0	3	2500	3	10101	0	4	500	3	10102	0	4	500	3	10103	0	4	500	3	10104	0	4	500	3	10105	0	4	500	3	10106	0	4	500	3	10107	0	4	500	3	10108	0	4	500	3	10101	0	5	100	3	10102	0	5	100	3	10103	0	5	100	3	10104	0	5	100	3	10105	0	5	100	3	10106	0	5	100	3	10107	0	5	100	3	10108	0	5	100																																																																																					
3002	11级蓝到橙	3	10201	0	3	2500	3	10202	0	3	2500	3	10203	0	3	2500	3	10204	0	3	2500	3	10205	0	3	2500	3	10206	0	3	2500	3	10207	0	3	2500	3	10208	0	3	2500	3	10201	0	4	500	3	10202	0	4	500	3	10203	0	4	500	3	10204	0	4	500	3	10205	0	4	500	3	10206	0	4	500	3	10207	0	4	500	3	10208	0	4	500	3	10201	0	5	100	3	10202	0	5	100	3	10203	0	5	100	3	10204	0	5	100	3	10205	0	5	100	3	10206	0	5	100	3	10207	0	5	100	3	10208	0	5	100																																																																																					
3003	21级蓝到橙	3	10301	0	3	2500	3	10302	0	3	2500	3	10303	0	3	2500	3	10304	0	3	2500	3	10305	0	3	2500	3	10306	0	3	2500	3	10307	0	3	2500	3	10308	0	3	2500	3	10301	0	4	500	3	10302	0	4	500	3	10303	0	4	500	3	10304	0	4	500	3	10305	0	4	500	3	10306	0	4	500	3	10307	0	4	500	3	10308	0	4	500	3	10301	0	5	100	3	10302	0	5	100	3	10303	0	5	100	3	10304	0	5	100	3	10305	0	5	100	3	10306	0	5	100	3	10307	0	5	100	3	10308	0	5	100																																																																																					
3004	31级蓝到橙	3	10401	0	3	2500	3	10402	0	3	2500	3	10403	0	3	2500	3	10404	0	3	2500	3	10405	0	3	2500	3	10406	0	3	2500	3	10407	0	3	2500	3	10408	0	3	2500	3	10401	0	4	500	3	10402	0	4	500	3	10403	0	4	500	3	10404	0	4	500	3	10405	0	4	500	3	10406	0	4	500	3	10407	0	4	500	3	10408	0	4	500	3	10401	0	5	100	3	10402	0	5	100	3	10403	0	5	100	3	10404	0	5	100	3	10405	0	5	100	3	10406	0	5	100	3	10407	0	5	100	3	10408	0	5	100																																																																																					
3005	41级蓝到橙	3	10501	0	3	2500	3	10502	0	3	2500	3	10503	0	3	2500	3	10504	0	3	2500	3	10505	0	3	2500	3	10506	0	3	2500	3	10507	0	3	2500	3	10508	0	3	2500	3	10501	0	4	500	3	10502	0	4	500	3	10503	0	4	500	3	10504	0	4	500	3	10505	0	4	500	3	10506	0	4	500	3	10507	0	4	500	3	10508	0	4	500	3	10501	0	5	100	3	10502	0	5	100	3	10503	0	5	100	3	10504	0	5	100	3	10505	0	5	100	3	10506	0	5	100	3	10507	0	5	100	3	10508	0	5	100																																																																																					
